User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
MITTY (Ntchwaidumela),@Mitumba10,2020-08-28T23:59:36.000Z,"Donnie was sued in the 70's for refusing to rent to people of color.

he lost BTW.",3,1,7
Mike Cernovich,@Cernovich,2020-08-28T20:22:33.000Z,You just bankrupted Portland with that letter.You just bankrupted Portland with that letter.,146,906,13.4K
"furious_
_a",@furious_a,2020-08-28T23:59:32.000Z,"Yeah, but it didn't bankrupt *him*, see?",,1,5
Jacob Bogle,@JacobBogle,2020-08-28T23:58:40.000Z,That's a laugh. Republican-led states take more in welfareThat's a laugh. Republican-led states take more in welfare,,,20
Steven Catrone,@Scatrone,2020-08-28T23:58:33.000Z,#TrumpVirusDeathToll180K You are insane. Who the fuck cares what you want? You will be gone soon. Then you will be in Jail. #MurdererInChief #PutinsPuppet#TrumpVirusDeathToll180K You are insane. Who the fuck cares what you want? You will be gone soon. Then you will be in Jail. #MurdererInChief #PutinsPuppet,1,2,8
"Sartorial Thug
(Secretary of State for Bounders)",@SartorialThug,2020-08-28T23:58:29.000Z,I'm definitely stealing that as a sexual euphemismI'm definitely stealing that as a sexual euphemism,2,,18
Matt Gaspers,@MattGaspers,2020-08-28T23:50:27.000Z,"How 'bout that 
@GOPconvention
! #RNC2020Convention #CatholicsforTrump 
@realDonaldTrump
 @FLOTUS
 @TaylorRMarshall
 @JasonJonesShow @realJesseRomero 
@catholictrumpbk
 @cathponeill
 @cathfamilynewsCFN Special Report: Republican National Convention 2020 - Catholic Family News
In this special episode, CFN's editors discuss the Republican National Convention (Aug. 24-27, 2020), a historic event during which pro-life, pro-family, and pro-Christian themes and speakers were...
catholicfamilynews.com",1,6,9
Christine Harrington,@EternalLifePlan,2020-08-28T23:58:49.000Z,"I've never watched an entire GOP convention until this week. It was riveting, inspiring, God filled, and how about those fireworks and opera to end it all! 
@realDonaldTrump
 speech with his accomplishments and policies moving forward was stunning.",,,1
PARIS,@PARISDENNARD,2020-08-28T23:56:30.000Z,"I'm now running in Texas against a man (
@JoeBiden
) who's against oil, guns and God!ù 
@realDonaldTrump
 #Trump2020",39,136,599
Chisom Oz,@Chisomicon,2020-08-28T23:58:56.000Z,God will not be kind to Trump for using His name for political gain,1,,7
Alyssa Hope Byrd,@DJLadyByrd,2020-08-28T23:59:00.000Z,"If only we had fact checks like this appear during 
@realDonaldTrump
's speeches √† la ""Pop-Up Video.""Quote Tweet
S.V. D√°te
@svdate
 ¬∑ Aug 28, 2020
The president is holding a rally in Manchester, NH, and is saying a lot of false things.

A lot of false things.
Show this thread",,,2
MATLK,@mtomk1,2020-08-28T23:57:37.000Z,"But can't make it up a flight of stairs.  
@ProjectLincoln
 here we come.But can't make it up a flight of stairs.  
@ProjectLincoln
 here we come.",1,,5
connie,@mewmewmew13,2020-08-28T23:59:47.000Z,".
@realDonaldTrump
 says these empty words..and shows zero leadership by promoting tight crowded rallies with no masksQuote Tweet
Mark Knoller
@markknoller
 ¬∑ Aug 28, 2020
Even as the number of Coronavirus cases and deaths continue to climb, Pres Trump tells his NH rally, ""together we will defeat the virus. It's already getting defeated."" Again he says we'll have a vaccine this year.",,,2
kvd,@KVDCreative,2020-08-28T23:57:40.000Z,"Clown 
 mayor is responsibleClown 
 mayor is responsible",,,13
T-Covfefe,@MyPlace4U,2020-08-28T23:58:53.000Z,"@TeamTrump
 @parscale
 @LouDobbs
 @ErinMPerrine
 @MarkMeadows
 @CharlesHurt
 @kimguilfoyle
 @TeamCavuto
 @DanHenninger
 @mgoodwin_nypost
 @MZHemingway
 @BuckSexton
 @bennyjohnson
 Portland Mayor again declines Trump's recurring offer for aid to Portland via sending Federal Enforcement @TeamTrump
 @parscale
 @LouDobbs
 @ErinMPerrine
 @MarkMeadows
 @CharlesHurt
 @kimguilfoyle
 @TeamCavuto
 @DanHenninger
 @mgoodwin_nypost
 @MZHemingway
 @BuckSexton
 @bennyjohnson
 Portland Mayor again declines Trump's recurring offer for aid to Portland via sending Federal Enforcement ",,2,4
t0b1@s,t0b1@s,2020-08-29T23:59:10.000Z,"01/2020, 
@realDonaldTrump
 was warned about #COVID19. He waited 3 MONTHS to take ANY action. His incompetence killed MANY Americans.

Here's a counter that shows how many.

#TrumpKillsUs 
#TrumpDeathToll180K 
#VoteBlueToSaveAmericaTrump Death Clock
Trump's Delayed COVID-19 Response Cost American Lives.
trumpdeathclock.com",5,,7
Burgess Owens,@BurgessOwens,2020-08-29T19:12:12.000Z,"White democrats keep telling me how racist 
@realDonaldTrump
 is... Black democrats keep telling me how excited they are to vote for him...

Anyone want to do the math there?",256,3.8K,15K
"#MAGA
#45
#TRUMPCHUMP",@sdebbieharris,2020-08-29T23:58:39.000Z,One of my clients came into my office. Saw a plaque I had with DJT name on it....she got so excited...wanted to know if I had met him...she is black. Another client is a minister. He let me know he watches a little Fox news and laughed. He is black also.  Never ever assume.,1,,11
Antoine Tucker for U.S. Senate,@montaga,2020-08-29T23:38:07.000Z,"Wanna see the rest? Want to see me RedPill easily and watch as NYC residents all are waking up from my hard work? I don't have to lie about .
@realDonaldTrump
 being real he's the fucking real Deal click the link to watch the full video 

https://youtu.be/FaNI3gYTB14",417,1.9K,4.8K
dirk diggler,@dirkdiggler357,2020-08-29T23:56:39.000Z,I'm getting my peeps to donate to you brother.  You are real.,,,11
CoachJohn,@CoachJohn20,2020-08-29T17:34:12.000Z,Outstanding Gunny. Again with the cool people.Outstanding Gunny. Again with the cool people.,1,1,4
Jessie Jane Duff,@JessieJaneDuff,2020-08-29T23:55:28.000Z,Blessed to meet great Americans who love our country and freedom! #WomenForTrump,1,7,18
wow,@xxBlickxx1,2020-08-29T23:57:28.000Z,I could record you and pause and screenshot you and post the pictures out of context alleging very dumb things like you conservatives #FAKENEWS Trumps the one w multiple allegations(;I could record you and pause and screenshot you and post the pictures out of context alleging very dumb things like you conservatives #FAKENEWS Trumps the one w multiple allegations(;,2,,1
Joe Biden,@JoeBiden,2020-08-29T15:00:01.000Z,We have a president more interested in beating people at golf than beating COVID-19.,22.9K,50.4K,319.8K
just livin under Sisolaks Lockdown,@ChrisMriverrat,2020-08-29T23:59:55.000Z,"We have a presidential candidate, more interested in hiding in his basement and caving to radical leftist BLM and Antifa, then actually creating a plan to make our country better! At Least 
@realDonaldTrump
  is Making America Great Again! For the second time in his term! #MAGA2020",,,4
Scott says Democrats kick ass!!!,@ScottGeddes9,2020-08-29T23:58:52.000Z,"Ok, mailing in HIS vote is cool. But legally voting myself in person is the only way it counts. Fine! I'll vote in person. However, my state is cool with mail in. But if it wasn't, there's nothing that would stop me from waiting in line with a mask on to vote trump out...Ok, mailing in HIS vote is cool. But legally voting myself in person is the only way it counts. Fine! I'll vote in person. However, my state is cool with mail in. But if it wasn't, there's nothing that would stop me from waiting in line with a mask on to vote trump out...",1,,4
Mayor Ted Wheeler,@tedwheeler,2020-08-28T19:49:39.000Z,"Today, I sent this letter via email to 
@realDonaldTrump
  declining his recurring offer to aid Portland by sending federal enforcement to the city. 
https://portland.gov/sites/default/files/2020-08/8.28.20-letter-to-president-trump.pdf¶",45.6K,21.2K,19.1K
card0101,@card0101,2020-08-29T23:54:14.000Z,Feel sorry for your city residents.  They deserve better but the majority did vote your failure in.,,,2
Ryan,@isaverescuedogs,2020-08-29T23:59:25.000Z,A cult believes their leader does no wrong.  Kinda obvious what Trump Republicans are especially after dropping their platform for whatever Donald wants.ùA cult believes their leader does no wrong.  Kinda obvious what Trump Republicans are especially after dropping their platform for whatever Donald wants.ù,,,4
TrueAmerican,@NazarethII,2020-08-29T23:32:40.000Z,The fact Biden won't debate Trump tells me he wouldn't be able to stand up to other world leaders when necessary.The fact Biden won't debate Trump tells me he wouldn't be able to stand up to other world leaders when necessary.,2,2,2
Brent Plonsky,@Brent_Plonsky,2020-08-29T23:54:59.000Z,"Comma la is the real person running, picked by obama, who was put there by old white politicians.  If obama ran a city, it would be like chicago.",,,
justified,@justifi78326842,2020-08-29T23:56:47.000Z,"Right To Try, if you don't have good health doesn't matter if there's energy independence if you're not here to use it.Right To Try, if you don't have good health doesn't matter if there's energy independence if you're not here to use it.",2,,1
Juha Keskinen,@MacFinn44,2020-08-29T23:55:20.000Z,"When does 
@realDonaldTrump
 deliver his DNA sample to Jean E Carroll, 
@WhiteHouse
?
#TrumpIsNotWell 
""Judge rules E. Jean Carroll can continue to seek Trump's DNA in defamation suit""
https://cnn.com/2020/08/07/politics/e-jean-carroll-trump-dna/index.html¶Quote Tweet
The White House 45 Archived
@WhiteHouse45
 ¬∑ Aug 29, 2020
LIVE: President @realDonaldTrump delivers remarks in Lake Charles, LA https://pscp.tv/w/chlHjzFxTFFHVnJ5UkFKRUp8MUJSSmpZTGRkQmRHd5yREaUXEFIIYKmW-CqW42UCROk5Ns0xRb35yZsgoUe6¶",1,8,11
"Johnnyjeep
American Democrat",@Johnnyjeep4,2020-08-29T23:57:27.000Z,Trump and FOX Nooz the factory of propaganda. Here's a fact; Mail in voting has been around for several decades and without any problems. Trump wants you to believe that all of a sudden it's fraudulent - like himself.Trump and FOX Nooz the factory of propaganda. Here's a fact; Mail in voting has been around for several decades and without any problems. Trump wants you to believe that all of a sudden it's fraudulent - like himself.,1,3,6
Jyotsna Sharma,@jyotsnacan,2020-08-29T20:59:59.000Z,"100% agreed. We would like to see this happen soon.
Enough of indentured servitude. 
Many businesses hiring US citizens will open & huge investments will happen once GC backlogged get EADs
@realDonaldTrump
 @jaredkushner
 @RandPaul
 @newtgingrich
 @kimguilfoyle
 @DonaldJTrumpJr100% agreed. We would like to see this happen soon.
Enough of indentured servitude. 
Many businesses hiring US citizens will open & huge investments will happen once GC backlogged get EADs
@realDonaldTrump
 @jaredkushner
 @RandPaul
 @newtgingrich
 @kimguilfoyle
 @DonaldJTrumpJr",4,36,45
Manju | Standing for #GreenCardEquality,@MMR_s386,2020-08-29T23:54:52.000Z,Pls pls stop these chickenshit ideas from divertion politicians. Equal wait time in green cards is the right full ask and our demand for #s386 is fair. Enough of these election year politician tactics .,,19,18
FreeMarketsFreeMinds,@RationalQuery,2020-08-29T23:59:23.000Z,All alphas can be promiscuous,1,,1
Wendy,@dosterkopf,2020-08-29T23:59:27.000Z,"""poor in spirit"" means to have rid oneself of all things like old beliefs, pride, ego, love of things.""poor in spirit"" means to have rid oneself of all things like old beliefs, pride, ego, love of things.",1,,1
Mark Shenton,@ShentonStage,2020-08-29T23:55:31.000Z,"The most terrifying thread I've yet read î laying out 
@realDonaldTrump
's strategy for re-election.Quote Tweet
Claire Berlinski.
@ClaireBerlinski
 ¬∑ Aug 28, 2020
This report confirms their may be links to White supremacist groups among US law enforcement. It isn't clear on the details. https://brennancenter.org/our-work/research-reports/hidden-plain-sight-racism-white-supremacy-and-far-right-militancy-law¶
Show this thread",,1,4
Richard Nixon Foundation,@nixonfoundation,2020-08-29T16:35:27.000Z,"Today, President 
@realDonaldTrump
 visits Louisiana & Texas to tour the devastation caused by Hurricane Laura. In 1972, President Nixon toured the aftermath of Hurricane Agnes in Pennsylvania; the hurricane was the most costly natural disaster to date in U.S. history.",2,3,13
Robert Lang WBAL,@Reporterroblang,2020-08-29T23:56:21.000Z,We got hit in Baltimore but Harrisburg and Wilkes Barre got hit worse. I have friends who covered the President's visit,,1,3
Jacoby,@adamajacoby,2020-08-29T23:57:10.000Z,"Excuse me captain baby hands 
@realDonaldTrump
, given there are numerous people exposing your frailties & failures including family members, your lawyers, your staff, your senior appointment and people who have known you for decades, perhaps the problem is you. Just saying.Excuse me captain baby hands 
@realDonaldTrump
, given there are numerous people exposing your frailties & failures including family members, your lawyers, your staff, your senior appointment and people who have known you for decades, perhaps the problem is you. Just saying.",2,1,14
Joe Biden,@JoeBiden,2020-08-29T19:30:00.000Z,I believe there's not a single thing the American people can't accomplish if we do it together. We're going to overcome these crises and emerge stronger than before.,9.9K,15.9K,95.9K
YoSniper,@YoSniperGames,2020-08-29T23:56:17.000Z,"By re-electing 
@realDonaldTrump
.",1,1,16
Peter Zabroski,@PZabroski,2020-08-29T23:48:43.000Z,"This isn't true at all. Briefings will now be written, not verbal as to avoid manipulation!  Briefings continue, CNN, yet again, providing misinformationThis isn't true at all. Briefings will now be written, not verbal as to avoid manipulation!  Briefings continue, CNN, yet again, providing misinformation",1,,
Greg Principato,@greg_otto,2020-08-29T23:58:45.000Z,"Sorry, have to comment. Been involved in a lot of briefings etc over the years on a variety of topics. Need to be able to ask questions and discuss. This really is a way to control info. You can still provide written material. Not a good precedent.",2,,3
Laura Ingraham,@IngrahamAngle,2020-08-31T23:06:28.000Z,"Tune in tonight for 
@realDonaldTrump
 on Biden's basement escape, how New York can make a comeback, his Kenosha trip, Fauci & a lot more! #IngrahamAngle 10p 
@foxnews",2.3K,1.9K,10.6K
Petra,@petradaisy1,2020-08-31T23:56:55.000Z,Biden has really rattled him. He's needing all his boot lickers to soothe him ,1,2,12
pmarmstrong,@pmarmstrong3,2020-08-31T23:59:39.000Z,"Just a SWAG on my part, but, given slurring,
leg and arm confusion....yup!Just a SWAG on my part, but, given slurring,
leg and arm confusion....yup!",,1,2
